x,y,class
1.1540028910528248,0.6320546887005523,1
0.8002850150005931,1.1701643550987375,1
0.7881141486148078,1.8031341017096745,1
1.1581321902733164,0.39042292146300817,1
1.0797532334169075,1.6270377984977795,1
0.8873454248500648,1.1240982234698627,1
0.29564622423744735,0.581033072206359,1
1.330957214952243,1.322122243975671,1
1.9057391090851925,1.1698612025379156,1
1.0134274406431394,1.826710340258471,1
0.8054674749614625,1.1521800660979833,1
1.0437224988227412,0.5608736046619149,1
0.3561432550718484,1.4314720140891302,1
1.5653694102105065,1.2198238868254125,1
0.9585919668240258,1.5571428058189194,1
0.3539281664528551,0.9870907343195648,1
1.50544733134355,1.5752223765874593,1
1.6360578004983677,0.46595651660699045,1
0.9422030333676931,1.1517531979052533,1
0.43956104303359533,1.289652390645442,1
1.3708478169141474,0.06182789589298232,1
1.6524746603739335,0.4714924480978663,1
1.5441035602741868,0.3457694509403334,1
1.0095890249005925,1.1271371721624575,1
1.5516772858332548,0.7638012596392018,1
0.20082184717321228,1.909973478822168,1
1.6170388549939672,0.32855429652960955,1
1.7055486301091352,1.9092535903252628,1
1.2269775215359375,0.7922280788408556,1
1.7738670043360325,1.2341999633144887,1
0.7236181061493816,0.588468622986445,1
0.9345734651546574,0.6201244939611128,1
0.7645755070355583,0.4646183363907157,1
0.3787237426241443,1.8467833602099604,1
0.06306563806606602,2.3336663753508153,1
0.6424048449026056,-0.12948918500653095,1
0.7982701935113867,1.1099278485149602,1
0.3301924266172943,1.2277302319059642,1
0.6174830344704674,0.6263514681586599,1
0.2611067833703651,1.0814976980875182,1
1.0991571959878355,1.1567066878312031,1
0.35940347766486636,0.7084159688749246,1
0.9536891180326276,2.136523469554798,1
1.4543297978807437,1.124823607290458,1
1.670618583578264,1.124925723240604,1
0.47252960879974903,0.8389802586649777,1
0.46377057566885427,0.7913373574168918,1
1.9484797039298014,1.3275075627798016,1
0.5335512348176441,1.258897073960435,1
1.5074003424067648,0.9273015393626576,1
1.095145534494562,1.4838873457010788,1
1.4569279912331323,0.7038722631621476,1
0.39137460859516604,0.879093704327656,1
0.9278072840747543,1.383344738760008,1
1.5831577862356787,0.9077270940902556,1
0.7668135251779616,0.39993691903632456,1
0.9545974753557408,1.2794775704456907,1
1.04156118379322,1.4065748617212652,1
0.6488582402545735,0.4386459676796651,1
0.36965635066426905,1.0041323890849356,1
0.1647051045378941,1.098949817805005,1
1.27472010329326,0.7811269251234292,1
1.7454886656100381,0.8292727280772428,1
0.6254997441688647,1.1226778913491797,1
2.376184702913378,1.1360334837162929,1
1.375476154823973,0.46592898535869975,1
0.5033704802211669,1.189395602647614,1
1.2762953428208033,0.9180375529913325,1
0.40775365841095,1.2501142336717566,1
0.6141118783098225,-0.11480761857724864,1
0.5984180727104049,0.48112294564158775,1
1.5692870576857667,1.2175087968754916,1
0.8661680222047563,0.9179060075128267,1
1.4737536759922745,2.2681324341799853,1
0.550503855667729,0.9462001356878927,1
2.0256618833872766,0.5004945353659025,1
0.5954723085346576,1.020031574440632,1
1.3644435696969157,0.9439276939748257,1
1.1272924461664673,0.5759572409713377,1
0.7604490390760178,1.861180384731588,1
1.1380110892280038,1.4988344004895602,1
1.5273497214861949,1.935543122696086,1
0.49384692758224313,1.2651474301329237,1
0.6590998176938125,0.993809321869442,1
0.814415116001873,2.328429500532731,1
0.9141020968768849,1.3388221447908402,1
1.0443663575851867,1.3141824903786397,1
1.6332068644965148,0.10115734982531999,1
0.8877256076259137,0.8753317068187801,1
0.22311624049576173,0.4264250155303123,1
0.5221412360616228,0.9318031227977224,1
1.5410024708987853,1.7753412844366072,1
0.4955251625951943,0.8786075473202917,1
0.9491020130121648,0.8329827940479991,1
0.4519285193314406,0.9894116002630717,1
1.4863096909360392,0.8576706367783861,1
1.8109686885420526,-0.33863764818820274,1
1.2923288505709598,0.8593643712573144,1
1.446024371233162,1.2473543914796816,1
0.7402955927452017,0.9486414870216242,1
1.1861730745883485,0.3795834149983588,1
1.1039794909510683,1.0912803356406697,1
1.370631179540414,1.2025324913984015,1
1.1207548532661318,1.4718325996561563,1
1.100008986439572,1.919843985838095,1
0.40461766636651575,1.5800615290558067,1
1.3469615013598417,1.9436716349798053,1
0.7041073647742387,1.6092189523916343,1
1.5207446470905597,0.9426207329240421,1
0.4314367508352428,0.4358383658326037,1
1.5564327367692399,0.41962748705168473,1
0.6816982952080343,0.5821098475576689,1
0.7847258564040233,0.7752879062905091,1
0.6250108563752297,1.4290511540885287,1
0.21869929615875505,0.925506980363124,1
0.19738947514078653,0.26833293863741414,1
1.398867535251679,1.0392800122315011,1
1.2859721179794366,0.8801104628601881,1
0.9313107566502968,1.031863069181902,1
0.9063295220562075,1.0724686674091686,1
0.9502563954072816,1.3784678432457076,1
1.2310457220220876,0.9087456348832175,1
0.425453763870136,1.4283528667485221,1
0.5661364569953069,0.31550297749625744,1
0.3290748143864394,1.1016240666423918,1
0.6983748956248128,0.04885141149398842,1
0.5017349861760938,0.9514064118231361,1
0.5718598061736846,0.8556478304667477,1
1.2633276539905303,1.4738019995952947,1
1.5557539794516857,1.0524417031473856,1
0.9968441265455712,1.2169870394543345,1
1.2920668743957928,1.287692671009881,1
2.1961788915050526,0.5252491600841327,1
0.22566949152156768,0.5335256372588326,1
1.7100203244025076,1.2808026386155948,1
1.3210715508652067,1.0142426866516436,1
1.4795337562000435,0.0009474841303959147,1
1.9253415480711698,0.6686018114763417,1
-0.17765694864652914,-0.10696621162007514,1
0.193248268097319,0.6220291438897194,1
0.24361427992777618,0.5234452644370691,1
0.9968010919523553,1.6654737094050445,1
1.4915711335418498,-0.597187555355448,1
1.29030923559811,1.4256181555330307,1
0.7175815592667529,1.357043418291519,1
0.5126687804659962,0.32065796000414726,1
0.4743390485164112,0.9167482545269525,1
1.3192666335459526,1.0930904216713688,1
1.0044543689861145,0.9110618425788017,1
0.4826510916559109,0.6147728611190276,1
0.7458242394521027,0.9727998932460342,1
2.257658430582112,1.010528978492909,1
1.443960430675615,1.451645117105174,1
1.5917632548396412,1.2771294565610538,1
0.9890260896112677,1.3316804880055138,1
1.8089571892435667,1.0127683351947687,1
0.7519936603585708,1.4425058196929608,1
2.160796240143773,1.5848931841611171,1
1.6848845830169563,0.09032286934154898,1
1.206256033164833,1.4869015988532723,1
0.982162973125128,0.9998453922175836,1
0.9812522352442442,1.0390854612092981,1
0.5380132603660579,0.9903571740179464,1
1.044166050905777,1.0618708764227007,1
0.5606478017337786,0.9909551658544528,1
1.2682672457547866,0.7460687175880014,1
1.1515679337163798,0.3058431052678042,1
0.6535252586011477,0.19779593938184803,1
0.5384538218910604,1.8070419438756418,1
0.6903541526086954,1.428183949877677,1
0.15518500901944687,0.36148489347395263,1
0.4353374379706271,0.8460042876508524,1
0.3667758187337763,0.6154683843985207,1
1.405628587931362,1.2624761232591704,1
0.9245404411197555,1.1483049897955837,1
1.409597664521394,1.0174598801770296,1
1.4708679138406735,1.0759257280060883,1
0.655453570602144,1.10185928709855,1
1.20373389836805,0.5241399874640242,1
1.3495015997735464,0.5100903127732423,1
0.9149826965501526,1.3565641295232664,1
0.45954258521078917,0.5565303934780781,1
-1.384807307784769,-0.6711157226115851,2
-1.2127113520466157,-1.3611654166267033,2
-0.738610707804858,-0.9048878370405432,2
-1.3670324666777063,-1.3276868048481627,2
-0.2396529938771096,-0.7202011614424473,2
-0.7597814241016048,-1.2303304773792747,2
-0.6314056358433837,-1.3128686978382509,2
-0.8038252915063124,-1.1715429554122536,2
-1.3532754013570896,-0.4830785959242241,2
-0.9902146413100011,-1.9434333861875792,2
-1.0312215520184445,-1.240018389563189,2
-1.554486031294192,-0.7568997018976886,2
-0.8285052124197707,-1.1226642620097103,2
-0.9736677982877731,-0.3225415659705285,2
-1.7057944388042703,-0.15622463438835466,2
-1.6197068110116395,-1.4521726889794224,2
-0.6053317192679706,-0.6145981046173941,2
-0.43973177182827106,-0.2944013636347853,2
-1.185982425968824,-1.48447931278119,2
-1.0104011019927956,-1.382201531976253,2
-1.0572613664292445,-1.143750154944052,2
-1.7703388604102024,-0.9315679605047061,2
-0.2863087176811405,-0.30522536594435346,2
-0.6004592479838443,-1.0744044361774385,2
-1.085040685045609,-0.6969497184456802,2
-1.999559521208956,-1.1925246518170747,2
-0.6052366085133596,-0.8935071043352558,2
-0.08774556638973985,-0.45975928412840406,2
-1.369750632420311,-0.03030200057469845,2
-0.5522284579217203,-0.19729013391531613,2
-1.0155512940240172,-1.2200826828457534,2
-1.6315099301491793,-1.0514605152895717,2
-0.06140772083979806,-0.5888057822597113,2
-0.8470698421898839,-0.18433523947518482,2
-1.3290445121109102,-1.087033276652145,2
-1.1661470958670712,-0.37026793082129084,2
-1.3189618685350277,-0.3271553484829639,2
-1.3788683223257105,-0.7736433823419331,2
-1.2458121321649553,-1.5695422137806299,2
-1.668829847336599,-0.7802831409231576,2
-1.4864026383542002,-0.16045358830135292,2
-1.324598686305338,-0.8161944972360602,2
-1.0696153125133476,-1.02611682940428,2
-0.49864484510263796,-1.1085190700028635,2
-1.646921184532005,-0.4236289180902585,2
-1.3025994452040757,-1.2228116028513922,2
-0.5336476642936158,-1.072351034393822,2
-1.5370647152676953,0.4468661775725493,2
-0.8696478820457624,-0.594274608871779,2
-1.3227619628228848,-1.1987929970829743,2
-0.9479697616199735,-0.6540999589816097,2
-0.3070561536762093,-0.06425560408269804,2
-1.432846980231568,-0.511050535202759,2
-0.7158839393469023,-1.0235150678507394,2
-1.4932358625817665,-0.5682607242824635,2
-0.5996247574729859,-0.0986365192611025,2
-0.9793568163649371,-0.6961913520472006,2
-0.5697223761808617,-1.0112332589659678,2
-1.0641841524222289,-0.6985944916408726,2
-1.6069827263414735,-1.5460890613002047,2
-1.1409515214991908,-0.9160536580957647,2
-0.8396943624858689,-1.5902834959792562,2
-0.7395494210447062,-0.6242559734454851,2
-1.1612766369748662,-1.0561428702725886,2
-1.4026451218474043,-1.5719105962459134,2
-0.816644387982693,-1.33347484904547,2
-0.7253976371542028,-0.5942630931421555,2
-1.277327792550977,-1.6555424759063486,2
-0.3866545507202761,-0.9233394565423632,2
-0.20837344980754013,-1.35671840965687,2
-0.7748570456250403,-0.3268676142263406,2
-1.834104464370234,-2.2236299432076,2
-0.3862637911037654,-1.5089086883246625,2
-0.7761080601062373,-0.9362122850863376,2
-0.891136406066022,-1.1108081203760012,2
-2.2450674491087113,-1.3936928885487379,2
-1.3872441427303803,-1.5043840899766794,2
-1.2187102718415612,-0.7759939604028785,2
-0.49756589043839927,-0.4023286091017281,2
-0.5054961182366147,-1.6434335563886506,2
-1.6652235774072568,-1.3372525811283544,2
-0.060766757846557495,-1.2209962397035337,2
-1.5154355207557715,-0.5883825355282437,2
0.15315469247054314,0.12155843680575118,2
-1.6013187444178316,-1.389374364713589,2
-1.6762820380283103,-1.0843019620274423,2
-1.1611839815696932,-2.3657470759410417,2
-1.3587402513883509,-1.255707236538948,2
-1.270538629054728,-1.535621312492304,2
-1.098702624345477,-0.7963923954944818,2
-1.0752325388945188,-0.0004006830581803067,2
-1.5973651418358779,-1.7451648707942327,2
-1.4848904915035206,-1.7425930028391117,2
-0.489186387361508,-1.6158625288631325,2
-0.32919258753459024,-0.5259401511602497,2
-1.055005698354178,-1.7063545928212873,2
-1.1288826829205523,-1.2603121792338858,2
-1.621306161880911,-0.8690869873832643,2
-1.6114956780437606,-1.0995710497134124,2
-1.665499568013178,-0.42948645466694546,2
-1.3132334719119978,-0.990197405281711,2
-0.3591548473990178,-0.8607462174388258,2
-1.9364153814567575,-1.0939765057148145,2
-0.7665370073407478,-1.2593498323873855,2
-1.5920697610466594,-0.7382069917229044,2
-1.0632579221976945,-1.4625278787514626,2
-0.629305819816582,-0.6500178656907559,2
-0.7080811877374615,-1.3879936582058567,2
-1.017727902185613,-0.43921856191513975,2
-0.7589237592041445,-1.7894342605110336,2
-0.49791165984009644,-1.5657484875238126,2
-1.5812856086232703,-0.5728684267049844,2
-2.061570310061679,-0.7161591049016811,2
-1.1312069786407901,-1.1138467875644544,2
-1.403589448549273,-1.2898256581778205,2
-1.6521274713990346,-0.9988024718392583,2
-1.3775866675611232,-1.2413825015062487,2
-1.1976407739977435,-0.40108744735678203,2
-1.0034958451710119,-0.8641716640391138,2
-1.4677952605901472,-1.0634586880516332,2
-1.1684741848916813,-1.7745868149364796,2
-0.8227615262215224,-0.9671555749690417,2
-0.5686708546888293,-1.5227811097396105,2
-1.2352067251177619,-1.4439740297591377,2
-0.4614382877528723,-1.0238064224072734,2
-0.6958538845092699,-1.2660826934667033,2
-1.6312404631848585,-1.4557464650787464,2
-0.9937882135743941,-1.17459414586817,2
-1.0371899834119604,-0.7712119006812229,2
-1.2884640444929025,-1.0424424806407608,2
-0.5688900046293398,-0.2338669914292455,2
-0.41130729058242776,-0.8262430181036581,2
-1.9045989590624153,-1.2537696726393377,2
-0.8798912745177736,-1.1860905113627955,2
-0.30182353145440777,-1.015612044714828,2
-1.0012065545971596,-1.5297944973674682,2
-0.6371521057880434,-0.38526832589892723,2
-1.1156009728235983,-1.0569975853370546,2
-1.2980589059586354,-0.7949023288345403,2
-1.1400463138828982,-0.4047112550043779,2
-0.5215330579757924,-0.9580018682115389,2
-1.2293361834329926,-0.9282646445645328,2
-0.3439652187246294,-1.2875740472686958,2
-1.7220115097126771,-0.23202266950114292,2
-1.299098821016691,-1.2746818644882703,2
-0.8924605034463301,-1.4229897018967013,2
-2.387200326733839,-0.812355531845268,2
-1.515606785854736,-0.8008346856389843,2
-1.593417943907733,-1.7324704401670838,2
-2.051515469893179,-0.24103493675328336,2
-0.7214101044880428,-1.4074544337778043,2
-0.2226639555412523,0.05261927179121173,2
-0.8155471822336184,-0.9004065184838949,2
-0.34959174360409206,-0.793554358926376,2
-0.4714185796533217,-1.2482573622643032,2
-0.32117131146503997,-1.4748612279356692,2
-1.1061669419907127,-0.7194117309180907,2
-1.0072617286532715,-1.0853704837397853,2
-0.7285299875616177,-0.9549628190079604,2
-1.1841976741660356,-1.1834118711833272,2
-0.40076608336025754,-1.1707382938286965,2
-0.5216894588383394,-1.6785390559994207,2
-1.7581417174392733,-0.47823013478470877,2
-0.8526948592581869,-1.2733793728632283,2
-1.679402765341866,-0.5941316854809828,2
-0.5393067103647081,-1.7897204923345496,2
-0.2580479103681309,-0.7888599917495338,2
-0.3662722616955191,-1.372289859341537,2
-1.719780810277321,-0.3576426216362727,2
-1.4132147182099133,-0.5807716726704065,2
-1.4421359128706017,-0.9083885005191923,2
-1.3229425993821038,-1.039817342347572,2
-0.9149755519910405,-1.1531376578324557,2
-0.8168177103737263,-1.2529551592680452,2
-2.1017603410221355,0.00993985520963192,2
-0.4602922352957849,-1.3649834693443872,2
-1.255363628650508,-1.6651069617247714,2
-1.0674584347672473,-1.1452113198538365,2
-0.6379645006550438,-0.15403988020797676,2
-1.00255545454837,-1.796727201668321,2
-1.2768522835885805,-0.882633578969463,2
-0.37314818150971696,-0.2700474884122378,2
-0.6967218647492552,-1.0022374916534549,2
-2.6895809785639866,-1.480439673605306,2
-0.7717955249590994,-1.1325222576936815,2
-0.7248051224909884,-1.1614471714463315,2
-0.03827703477960687,-1.4618906300633066,2
-1.0898714172172423,-0.9469628048812986,2
-0.4968388003221965,-0.581075291957057,2
-0.802324028009948,-0.6349344322381485,2
-1.3962492876652568,-1.713470551477527,2
-1.6072198554062185,-1.380282406573862,2
-0.8241924679503797,-1.2402854129114533,2
-0.8763251034724916,-1.1125893434600005,2
-1.0987013822253657,-0.8544432208215635,2
-1.0108556921337029,-0.8014233110797149,2
-0.9761112596442784,-1.1656542645009496,2
-1.0640477480197648,-0.6329054987064334,2
-1.398894757639255,-0.815466443679153,2
-1.057898043987488,-1.2748270111288205,2
-1.497778438999394,-1.4983089485245378,2
-0.7057959049020837,-0.13903917405676247,2
-1.0563132884215418,-0.683367101353739,2
-1.8855994396049218,-0.6840156107154676,2
-0.6093987430113792,-1.3684637919913958,2
-1.3047762978184894,-0.2642764279880927,2
-0.7083159952695024,-0.5424516373595044,2
-1.4091764508421414,-1.5499511562904864,2
-1.862689894926852,-0.7737854889800979,2
-1.106839550150676,-1.5421358178012299,2
-1.0631316890497835,-0.06395045181511727,2
-1.004146689090428,-0.36420949207426867,2
-1.1364406323561358,-0.61706064814535,2
-1.0249219367919413,-1.3521449897642812,2
-0.4576869793004651,-1.0304090822139147,2
-1.1605339394589724,-1.1637494990884716,2
-1.1068288252401317,-1.1969433803900948,2
-0.5167776268964233,-1.4453736711435201,2
-0.8646748619014742,-1.3333943697728596,2
-0.857918704792148,-0.4882737787403022,2
-0.8518104804871822,-0.793125862917978,2
-0.9575406125545033,-1.573459092410276,2
-0.28985516355082663,-0.7102745601416628,2
-1.1359122490115252,-0.3050843770224757,2
-0.8300281831311823,-0.9282893954501905,2
-1.3021157445989726,-1.285928894779946,2
0.3524551729904035,-1.024213257292123,2
-1.3142741445454904,-1.542634661037948,2
-1.8279255124600526,-1.60182041470987,2
-1.3115085587489648,-0.2558371745994863,2
-1.3315027259009842,-1.3957365102232915,2
-1.560327616780972,-1.700755782763122,2
0.04362991088892154,-0.5576471986022201,2
-0.7572643763622742,-1.2579923543022522,2
-1.161412391590673,-1.845078930775804,2
-1.985618385491577,-0.6908034667883715,2
0.05441476532705458,-1.1584476701610569,2
-1.2418050909786835,-1.332233515394168,2
-1.1504259618150372,-0.5471867707426323,2
-1.8023058466354698,-0.7132338748889483,2
-1.1129338937474462,-1.437430964363963,2
-1.1043379162664937,-0.4645844010059069,2
-0.257055840839856,-1.1301900489993002,2
-1.0207907201739537,-0.9894157438458271,2
-2.0612994943776464,-0.6967940442300576,2
-0.46065674553099134,-1.0617133167375294,2
-0.45894178750411296,-0.7772264854167592,2
-0.9642139361644639,-0.590393063019697,2
-0.4878929996672261,0.14800585756648843,2
-0.797309462075489,-0.6779192730140131,2
-0.6331711073132222,-0.5011598452415043,2
-1.195516810474396,-0.48109339744226753,2
-1.3471099346559514,-0.5455050026980348,2
-1.212777536601334,-0.8387270633488232,2
-0.4628846963832861,-1.2348763882935732,2
-1.1573312634393544,-1.634317731937291,2
-1.1002852521173712,-0.5730043705419676,2
-0.48906904433518184,-1.118875807575335,2
-1.5469794462098014,-1.1338833526301362,2
-0.9028590388036438,-1.1381153112852007,2
-1.074235517326721,-1.9517340683245301,2
-2.393521214458781,-0.8098349850208025,2
-0.7546211008309588,-1.3070242733604431,2
-1.0878674664189971,-0.9292966650358984,2
-0.826106441410485,0.01912587529841936,2
-0.3322859510426579,-1.9869967378868152,2
-1.226658914951062,-1.4003397887025029,2
-0.9117417225711324,-0.5318202823132022,2
-0.7044280778308636,-0.8386661846182873,2
-1.759051569848343,-1.9808647213314066,2
-1.0553292196504835,-0.2902891316285332,2
-0.9561682058132255,-1.4231749332616137,2
-0.883062215231657,-0.2512696654878738,2
-0.15243880929845555,-1.189331105503491,2
-0.12081046638784043,-0.9750435320924207,2
-1.7505588437012054,-0.2508254406007978,2
-0.03377232025811283,-0.646909949603719,2
-1.3263285839205787,-0.912581353715024,2
-0.735290393098263,-1.4552367030075677,2
-1.5220472628201802,-1.2765154877324545,2
-0.08073556611780064,-1.2917017418245051,2
-0.40939027044992393,-1.3197617441096414,2
-1.35651242123377,-0.6118294492896237,2
-1.458365139724441,-0.9304008359675526,2
-1.0958305534190753,-0.3741617230879234,2
-0.47032950178887,-1.2349175360219782,2
-1.3950175057129774,-0.5096943875610014,2
-1.1784796857212658,-1.2693063100901576,2
-2.2448438280754663,-1.6587745778013874,2
-0.07751754085041451,-0.5504778193859396,2
-1.0721649068983896,-0.6537025116533328,2
-0.49951292235047484,-0.17555272581406,2
-0.8476000377012056,-1.3873959034224286,2
-0.13943590005040718,-0.4977475419749604,2
-1.176895037681591,-0.9998727401898647,2
-0.7136449705249512,-1.1678994828010387,2
-1.042220995530838,-1.4865961164993688,2
-0.9747302963920956,-0.8809266918675583,2
-0.5478108118733991,-0.8689942255222717,2
-0.11376380743494396,-0.9859023507605429,2
2.3405551138786462,-1.3805925306751399,3
1.7075882561687543,-1.0159120805563762,3
0.19738783434187201,-0.8675855960821484,3
1.7434921733446735,-0.12743182434279443,3
1.4721798579314855,-0.716251089448419,3
0.7878438716226983,-0.9687021513113532,3
1.8931096401590781,-1.0867967532699856,3
1.1381804896331347,-1.6562271600759417,3
0.4435105568099478,-0.7264080571057367,3
0.8601385122893279,-0.6434751440900546,3
1.1581517684540636,-1.382455182180914,3
0.8889340960632246,-2.170331745989973,3
0.58479107556927,-0.9779307038722215,3
0.7554065319149806,-0.955313131779632,3
0.5533963755537925,-1.9287418702554162,3
0.31096984836893204,-0.7655065803661858,3
0.979862776057915,-0.5650832031610284,3
1.6024417113959077,-0.7929031727618572,3
1.3893073662144229,-1.0993511620935126,3
0.581337191581973,-1.3965210380017106,3
0.6227771772840118,-1.5788319866668057,3
0.9346996627410494,-1.3139247242015861,3
0.7677346305761106,-0.8320295519524162,3
0.35171869368003306,-1.5608333503348648,3
-0.004844150424731408,-1.833099434102634,3
1.394443440568038,-1.4602180660253556,3
0.5368930911157606,-0.43613640860140257,3
1.4305415675602051,-0.4948422754446893,3
0.27233673288171234,-0.9815747907209603,3
0.4109423599624016,-1.0207273766864298,3
0.6154132026760245,-1.3596825514878037,3
1.401900041062175,-1.0558531932175033,3
0.9075816593497824,-1.3051909114060372,3
0.7041709239584535,-0.47606380671756277,3
1.3972754569036236,-1.6512036430790142,3
0.687932702477922,-1.2399206808142988,3
0.5719974264835319,-0.5855539949843438,3
0.7420968767862184,-0.8818845171801977,3
0.19660599762617748,-1.826797333091172,3
1.1435053464868077,-1.2972231391510973,3
0.7220195447975106,-1.1136719410125762,3
0.9365882043892404,-0.8594666002828915,3
0.8982517677417369,-1.2870804052667337,3
0.7694036870088998,-0.8983930986565808,3
0.6117881011914466,0.25045091238911654,3
1.4324200944074081,-0.6419912736742155,3
1.7807583979745976,-0.7846640872380302,3
1.2086561707522727,-1.1340144665332592,3
0.26210497840898994,-0.8765353827440402,3
0.8934813021738477,-0.7072331167604476,3
1.064475716901598,-1.5809382958513851,3
1.3257750716015,-0.7655711794993685,3
1.0819661857775835,-1.4199315601381963,3
0.9011075075027458,-1.3964648216194582,3
1.9168778447080967,-0.22005428586127518,3
1.2453319870485047,-0.995212646275892,3
0.14040705484228821,-1.2980851501807225,3
1.5056494277145793,0.30552952916516496,3
1.3188048834651946,-0.5384641539338745,3
0.8713089360633233,-1.4036995573177644,3
0.8787505458159524,-0.9913844983489818,3
1.1921930898176412,-0.2582009569708348,3
0.32594498816940354,-0.7566947687890399,3
0.8918741256220281,-0.6272087623145981,3
0.7940796571054286,-1.1577745852983505,3
0.6589147293069741,-0.7005195761256469,3
0.9322769460619019,-2.2617704182690916,3
0.4495294759780408,-0.8006425781332014,3
1.4822715098938448,-1.0255327077066534,3
1.452404850050186,-1.0301430161938396,3
1.0441217573448291,-1.0608373615448468,3
0.2820654474635109,-1.1508499732300836,3
1.1752318188860476,-0.6318248247113208,3
0.6586099682219879,-1.708097507448155,3
-0.037135087511196874,0.4273895481152432,3
1.5546725902577831,-1.7372055901896495,3
